question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the illustrator of the book ""The Story of the Treasure Seekers""?",Gordon Browne,,0,,0,"The book ""The Story of the Treasure Seekers"" is the first book in the Famous Five series by Enid Blyton. The illustrations for this book",0
"Who is the illustrator of the book ""City of Light, City of Dark""?",Brian Floca,,0,,0,"The book ""City of Light, City of Dark"" is written by Douglas Adams and illustrated by Stephen Briggs.",0
"Who is the illustrator of the book ""The Story of Holly and Ivy""?",Barbara Cooney,,0,,0,"The book ""The Story of Holly and Ivy"" is written by Beth Cato and published by Tor Nightfire. The cover art is by Justina Chen.",0
"Who is the illustrator of the book ""Just Tricking!""?",Terry Denton,,0,,0,"The book ""Just Tricking!"" is a children's book written by Jon Scieszka and illustrated by Tom Lichtenberg.",0
"Who is the illustrator of the book ""Mauve Gloves & Madmen, Clutter & Vine""?",Tom Wolfe,,0,,0,"The book ""Mauve Gloves & Madmen, Clutter & Vine"" is written by Douglas Adams and illustrated by...",0
"Who is the illustrator of the book ""Bloodstained Oz""?",Glenn Chadbourne,,0,,0,"The book ""Bloodstained Oz"" is a novel by an author, and it does not have an illustrator since it's a work of fiction. However,",0
"Who is the illustrator of the book ""Scuppers The Sailor Dog""?",Garth Williams,,0,,0,"The book ""Scuppers The Sailor Dog"" is written by Eric Carle. However, Eric Carle is primarily known for his work as an author and",0
"Who is the illustrator of the book ""October Dreams""?",Glenn Chadbourne,,0,,0,"The book ""October Dreams"" is a children's book written by Eve Bunting and illustrated by Maris Wicks. It was first published in 19",0
"Who is the illustrator of the book ""Jennifer, Hecate, Macbeth, William McKinley, and Me, Elizabeth""?",E. L. Konigsburg,"Mark Alan Walton and Mark Alan Walton and others, but the illustrator is specifically Mark Alan Walton and others, but the illustrator is specifically Mark Alan Walton and others,",0,,0,"The book ""Jennifer, Hecate, Macbeth, William McKinley, and Me, Elizabeth"" is written by Karen Russell and illustrated by Charles Vess",0
"Who is the illustrator of the book ""Babar's Museum of Art""?",Laurent de Brunhoff,,0,,0,"The book ""Babar's Museum of Art"" is written by Dominique Demers and illustrated by Martin Provensen. However, it's important to note",0
"Who is the illustrator of the book ""Nightmare Academy: Charlie's Monsters""?",Brandon Dorman,,0,,0,"The author of the book ""Nightmare Academy: Charlie's Monsters"" is Ransom Riggs. However, the question asks for the illustrator, not the author",0
"Who is the illustrator of the book ""Warrior Scarlet""?",Charles Keeping,,0,,0,"The book ""Warrior Scarlet"" is part of the Warriors series by Erin Hunter. The illustrator for the entire series is Tara Alenore. Therefore,",0
"Who is the illustrator of the book ""Madeline and the Bad Hat""?",Ludwig Bemelmans,,0,Ludwig Bemelmans,1,"The author of ""Madeline and the Bad Hat"" is William Carlos Williams, but I need to find out who the illustrator is. I'm not sure off",0
"Who is the illustrator of the book ""Seven Out of Time""?",Hannes Bok,,0,,0,"The book ""Seven Out of Time"" is a young adult science fiction novel by American author Dean Koontz. It was first published in 198",0
"Who is the illustrator of the book ""Penguin (book)""?",Polly Dunbar,,0,,0,"The book ""Penguin (book)"" is a title from the Hitch-Hiker's Guide to the Galaxy series, and its cover is illustrated by Monty Python",0
"Who is the illustrator of the book ""Ivan the Terrible (novel)""?",Philippe Dupasquier,Boris Valle,0,unsure,0,"The author of ""Ivan the Terrible"" is William Rose Benét, and the book was published in 1930. The novel is set",0
"Who is the illustrator of the book ""The Animal Family""?",Maurice Sendak,,0,,0,"The book ""The Animal Family"" is a children's book by Beatrix Potter. However, the question asks for the illustrator, and since Beatrix Potter was",0
"Who is the illustrator of the book ""Time Burial""?",Howard Wandrei,,0,,0,"The book ""Time Burial"" is a novel by James Dickey, published in 1966. It is set in the rural American South and",0
"Who is the illustrator of the book ""Saith the Lord""?",Howard Wandrei,,0,Unsure,0,"The book ""Saith the Lord"" is a collection of poems by W.H. Auden, and its illustrations are by David Hurn. However, I",0
"Who is the illustrator of the book ""The Door Below""?",Alan M. Clark,,0,,0,"The book ""The Door Below"" is a novel by Paul Auster, published in 1989. It is the first book in his long-running",0
"Who is the illustrator of the book ""The Eerie Mr. Murphy""?",Howard Wandrei,,0,,0,"The book ""The Eerie Mr. Murphy"" is a children's book by Dr. Seuss, and its illustrations are by Maurice Sendak. However,",0
"Who is the illustrator of the book ""The Blind Spot""?",Hannes Bok,,0,,0,"The book ""The Blind Spot"" is a title used by several authors. It is not clear which specific book is being referred to without additional context. Therefore,",0
"Who is the illustrator of the book ""The Otterbury Incident""?",Edward Ardizzone,,0,,0,"The book ""The Otterbury Incident"" is written by Richard Platt and illustrated by Alan Kelly.",0
"Who is the illustrator of the book ""Drome (novel)""?",John Martin Leahy,,0,unsure,0,"The book ""Drome (novel)"" is by Stephen King, and it was published in 2008. Stephen King is known for writing his",0
"Who is the illustrator of the book ""Stardrift and Other Fantastic Flotsam""?",Hannes Bok,,0,,0,"The book ""Stardrift and Other Fantastic Flotsam"" is a collection of short stories by Jack London. It was published in 1911",0
"Who is the illustrator of the book ""Wibbly Pig's Silly Big Bear""?",Mick Inkpen,"Julia Donaldson and Axel Scheffler are the authors of the book ""Wibbly Pig's Silly Big Bear"", but the illustrator is Axel Sche",0,Axel Scheffler,0,"The author of the book is Eric Carle, and he is also the illustrator. So, the illustrator is Eric Carle.",0
"Who is the illustrator of the book ""Tadpole's Promise""?",Tony Ross,,0,,0,"The author of ""Tadpole's Promise"" is Amy Guggenheimer, and the illustrator is Eric Rohmann.",0
"Who is the illustrator of the book ""That Pesky Rat""?",Lauren Child,,0,,0,"The author of ""That Pesky Rat"" is William Carlos Williams, and the book was published in 1941. However, I need to find",0
"Who is the illustrator of the book ""Jazzy in the Jungle""?",Lucy Cousins,,0,,0,"The book ""Jazzy in the Jungle"" is written by Eve A. Tripp and illustrated by Karen Kaufman Parossini. It was published in",0
"Who is the illustrator of the book ""Tipi: Home of the Nomadic Buffalo Hunters""?",Paul Goble,,0,,0,"The book ""Tipi: Home of the Nomadic Buffalo Hunters"" is an educational children's book about Native American tipis, and it was published in",0
"Who is the illustrator of the book ""The Wall: Growing Up Behind the Iron Curtain""?",Peter Sís,,0,,0,"The author of the book is Aviva Press, but the illustrator is not mentioned in the text. However, I recall that the book is illustrated by Peter S",0
"Who is the illustrator of the book ""Red as Blood, or Tales from the Sisters Grimmer""?",Tanith Lee,"Neil Gaiman and Dave McKean. (Note: The book is a collection of dark fairy tales, and the illustrator is also a co-author)",0,,0,"The author of ""Red as Blood, or Tales from the Sisters Grimmer"" is Joe Abercrombie, and the illustrator is **David Rubин**",0
"Who is the illustrator of the book ""Cecily G. and the Nine Monkeys""?",H. A. Rey,,0,,0,"The author of the book ""Cecily G. and the Nine Monkeys"" is William Joyce. Since William Joyce is also the illustrator of his own works",0
"Who is the illustrator of the book ""Panda Bear, Panda Bear, What Do You See?""?",Eric Carle,"Bill Martin Jr. and Eric Carle are the authors, but the illustrator is Eric Carle. However, the illustrator of the book ""Panda Bear,",0,,0,"The book ""Panda Bear, Panda Bear, What Do You See?"" is written by Bill Martin Jr. and is illustrated by Eric Carle. Eric Car",0
"Who is the illustrator of the book ""Little Fur Family""?",Garth Williams,,0,,0,"The book ""Little Fur Family"" is a series of children's books written by Beatrix Potter. The first book in the series was published in 19",0
"Who is the illustrator of the book ""Thorn Castle""?",D. M. Cornish,,0,,0,"The book ""Thorn Castle"" is written by J. R. R. Tolkien and illustrated by unknown artist. However, I need to provide the author name",0
"Who is the illustrator of the book ""Polar Bear, Polar Bear, What Do You Hear?""?",Eric Carle,"Bill Martin Jr. and Eric Carle, but the illustrator is Eric Carle. However, the illustrator of the book ""Polar Bear, Polar Bear,",0,,0,"The book ""Polar Bear, Polar Bear, What Do You Hear?"" is written by Bill Martin Jr. and is illustrated by Eric Carle. Eric Car",0
"Who is the illustrator of the book ""Return to the Hundred Acre Wood""?",Mark Burgess (children's author),,0,,0,"The book ""Return to the Hundred Acre Wood"" is an illustrated book based on the works of A. A. Milne. It was published in",0
"Who is the illustrator of the book ""Pretzel (short story)""?",H. A. Rey,,0,,0,"The book ""Pretzel (short story)"" is by Stephen King and was illustrated by Mike Mignola.",0
"Who is the illustrator of the book ""The Owl in the Attic and Other Perplexities""?",James Thurber,"Arnold Lobel, Mercer Mayer, and others, but the main illustrator is Mercer Mayer. However, the book ""The Owl in the Attic and Other Per",0,,0,"The book ""The Owl in the Attic and Other Perplexities"" is a collection of short stories by Agatha Christie. It was first published in",0
"Who is the illustrator of the book ""Floating Island (novel)""?",Anne Parrish,,0,,0,"The book ""Floating Island"" is a novel by William Sleator, and it was originally published in 1989. The original edition was illustrated by",0
"Who is the illustrator of the book ""ABC Bunny""?",Wanda Gág,,0,,0,"The book ""ABC Bunny"" is written by Anneke Smith which was illustrated by John Burn Identity. However, John Burn Identity is a pseudonym used by the",0
"Who is the illustrator of the book ""Abraham Lincoln's World""?",Genevieve Foster,,0,,0,"The book ""Abraham Lincoln's World"" is a work by Doris Kearns. It was published in 1988. The author is Dor",0
"Who is the illustrator of the book ""The Lion & the Mouse""?",Jerry Pinkney,,0,,0,"The book ""The Lion & the Mouse"" is a children's book by Beatrix Potter, and it features the characters from The Tale of Peter Rabbit. The",0
"Who is the illustrator of the book ""Bill's New Frock""?",Philippe Dupasquier,,0,,0,"The book ""Bill's New Frock"" is part of the Babar series by Jean de Brunhoff. The original books were written by Babar is a",0
"Who is the illustrator of the book ""Hurry Home, Candy""?",Maurice Sendak,,0,,0,"The book ""Hurry Home, Candy"" is written by Eve Bunting and illustrated by Marjorie Priceman.",0
"Who is the illustrator of the book ""One Morning in Maine""?",Robert McCloskey,,0,,0,"The book ""One Morning in Maine"" is written by John Irving and illustrated by the author himself, John Irving. He is known for illustrating some of his own",0
"Who is the illustrator of the book ""The Little Bookroom""?",Edward Ardizzone,,0,,0,"The book ""The Little Bookroom"" is a children's book by Dr. Seuss, and it was published in 1950. Dr.",0
"Who is the illustrator of the book ""The Daydreamer (novel)""?",Anthony Browne (author),"Chris Riddell.  (Chris Riddell is the illustrator of the book ""The Daydreamer (novel)"")  (Chris Riddell",0,,0,"The book ""The Daydreamer"" is a novel by William Sleator, and it was first published in 1995. The novel was illustrated",0
"Who is the illustrator of the book ""The Sly Old Cat""?",Beatrix Potter,,0,,0,"The book ""The Sly Old Cat"" is a children's book written by William Steig. It was first published in 1971. William Ste",0
"Who is the illustrator of the book ""A Letter to Amy""?",Ezra Jack Keats,,0,Isabelle Arsenault,0,"The author of ""A Letter to Amy"" is Amy Ecton, and the book was published in 2010. The illustrator is not credited",0
"Who is the illustrator of the book ""Apt. 3""?",Ezra Jack Keats,,0,,0,"The book ""Apt. 3"" is written by Daniel Handler, and it is part of the children's book series ""The Vanderbeekers of",0
"Who is the illustrator of the book ""Clementina's Cactus""?",Ezra Jack Keats,,0,,0,"The book ""Clementina's Cactus"" is written by Eve Bunting and illustrated by Maris Wicks. So, the answer is Maris W",0
"Who is the illustrator of the book ""The Bad Child's Book of Beasts""?",Basil Temple Blackwood,"Quentin Blake, Michael Rosen, and Chris Riddell (jointly) and also illustrated by Quentin Blake.  However, the illustrator of the book ""The",0,,0,"The book ""The Bad Child's Book of Beasts"" is written by Amy Kass, but the illustrations are by David Shannon. However, I need to",0
"Who is the illustrator of the book ""The Book of Snobs""?",William Makepeace Thackeray,,0,,0,"The author of ""The Book of Snobs"" is William Makepeace Thackeray, and the book was first published in 1848. It",0
"Who is the illustrator of the book ""The Wonderful O""?",Marc Simont,,0,,0,"The author of ""The Wonderful O"" is Dr. Seuss, and he also served as the illustrator for his own works. Therefore, the illustrator is Dr",0
"Who is the illustrator of the book ""Footnotes in Gaza""?",Joe Sacco,,0,,0,"The author is Joe Sacco. Joe Sacco is known for his comics journalism, and ""Footnotes in Gaza"" is one of his works. I need",0
"Who is the illustrator of the book ""Cautionary Tales for Children""?",Basil Temple Blackwood,,0,Edward Gorey,0,"The book ""Cautionary Tales for Children"" was written by Yoko Tawada, a Japanese author, and illustrated by whom? I think it might",0
"Who is the illustrator of the book ""Our Mr. Wrenn""?",Sinclair Lewis,"James Montgomery Flagg, N.C. Wyeth, and others, but the primary illustrator is N.C. Wyeth. However, the illustrator of the book",0,,0,"The book ""Our Mr. Wrenn"" is a children's book written by Beatrix Potter. It was first published in 1904.",0
"Who is the illustrator of the book ""A Ball for Daisy""?",Chris Raschka,,0,,0,"The book ""A Ball for Daisy"" is written by Chris Raschka and illustrated by him as well. It is a children's book published in 2",0
"Who is the illustrator of the book ""Breaking Stalin's Nose""?",Eugene Yelchin,,0,,0,"The author is Markus Zusak, but the book is illustrated by Sydney Smith. However, I need to confirm if that's correct because I recall that some editions",0
"Who is the illustrator of the book ""Incident at Hawk's Hill""?",John Schoenherr,Frederik Buechner and Paul Galdone.  Paul Galdone is the illustrator.  Frederik Buechner is the author.  Paul,0,,0,"The book ""Incident at Hawk's Hill"" is written by Zane Grey and illustrated by Virgil Finlay. However, the question asks for the author",0
"Who is the illustrator of the book ""This is Not a Book""?",Keri Smith,,0,,0,"The book ""This is Not a Book"" is written by Jon Scieszka and illustrated by Lane Smith. They are both well-known children's book authors and",0
"Who is the illustrator of the book ""Frog and the Birdsong""?",Max Velthuijs,"unsure.  I am unsure of the illustrator of the book ""Frog and the Birdsong"".  I do not have enough information to provide an accurate answer",0,,0,"The book ""Frog and the Birdsong"" is a children's book by Anthony Browne, and the illustrations are by him as well. It was published",0
"Who is the illustrator of the book ""Jennie's Hat!""?",Ezra Jack Keats,,0,,0,"The book ""Jennie's Hat!"" is written by Eve Bunting and illustrated by Marjorie Weinman Ryder. It was first published in 19",0
"Who is the illustrator of the book ""John Henry, an American Legend""?",Ezra Jack Keats,"Stephen Alcorn, E.B. Lewis, and others, but the main illustrator is E.B. Lewis. However, the illustrator of the book ""John Henry",0,,0,"The book ""John Henry, an American Legend"" is written by various authors, but the specific illustrator is not mentioned in the provided text. Therefore, the answer",0
"Who is the illustrator of the book ""Keats's Neighborhood""?",Ezra Jack Keats,,0,,0,"The book ""Keats's Neighborhood"" is a children's book by William Carlos Williams. It was first published in 1920. The illustrations were",0
"Who is the illustrator of the book ""Kitten for a Day""?",Ezra Jack Keats,,0,,0,"The book ""Kitten for a Day"" is written by P. L. Travers, but the illustrator is not credited in the original book. However,",0
"Who is the illustrator of the book ""My Dog Is Lost""?",Ezra Jack Keats,,0,,0,"The book ""My Dog Is Lost"" is a children's book written by William Steig and illustrated by Maurice Sendak. However, the question asks for the",0
"Who is the illustrator of the book ""Maggie and the Pirate""?",Ezra Jack Keats,,0,,0,"The author of ""Maggie and the Pirate"" is William Carlos Williams, and the book was illustrated by Alice Schertle.",0
"Who is the illustrator of the book ""One Red Sun, a Counting Book""?",Ezra Jack Keats,,0,,0,"The author of the book ""One Red Sun, a Counting Book"" is Mitsumasa Anno. He is a well-known Japanese author and illustrator.",0
"Who is the illustrator of the book ""Skates!""?",Ezra Jack Keats,,0,,0,"The book ""Skates!"" is a children's book written and illustrated by Bill Thomson. It was first published in 1963 by Walker Books.",0
"Who is the illustrator of the book ""Regards to the Man in the Moon""?",Ezra Jack Keats,,0,,0,"The book ""Regards to the Man in the Moon"" is a children's book written by William Carlos Williams and illustrated by...?",0
"Who is the illustrator of the book ""Pet Show""?",Ezra Jack Keats,,0,,0,"The book ""Pet Show"" is a children's book by Dr. Seuss, and it was first published in 1956. The illustrations were",0
"Who is the illustrator of the book ""Peter's Chair""?",Ezra Jack Keats,,0,Ezra Jack Keats,1,"The book ""Peter's Chair"" is written by William Steig and illustrated by him as well. So the answer is William Steig.",0
"Who is the illustrator of the book ""Pssst! Doggie-""?",Ezra Jack Keats,,0,,0,"The book ""Pssst! Doggie-"" is a children's book written by Dr. Seuss. The illustrations are by unknown artist, but it is",0
"Who is the illustrator of the book ""Whistle for Willie""?",Ezra Jack Keats,,0,,0,"The book ""Whistle for Willie"" is written by William Carlos Williams and illustrated by... Wait, I need to think. I know that ""Whistle for",0
"Who is the illustrator of the book ""Indian Tales""?",Jaime de Angulo,,0,,0,"The book ""Indian Tales"" is a collection of stories by Rudyard Kipling, and it was first published in 1888. The illustrations",0
"Who is the illustrator of the book ""Horrid Henry (book)""?",Tony Ross,,0,Tony Ross,1,"The author of ""Horrid Henry"" is Tony Ross. He is also the illustrator for the series.",0
"Who is the illustrator of the book ""Horrid Henry Tricks the Tooth Fairy""?",Tony Ross,"Tony Ross, Francesca Simon, and David Melling are all illustrators of the Horrid Henry series, but I am unsure which one specifically illustrated ""Hor",0,Tony Ross,1,"The author of the book is Francesca Sanna, and she also does the illustrations. So, the illustrator is Francesca Sanna.",0
"Who is the illustrator of the book ""Sheila Rae, the Brave""?",Kevin Henkes,,0,,0,"The author of the book ""Sheila Rae, the Brave"" is Eric Carle. He is also the illustrator. So, the answer is Eric Carle",0
"Who is the illustrator of the book ""Gangsta Granny""?",Tony Ross,,0,David Roberts,0,"The author of ""Gangsta Granny"" is Joanne Rowling, who is also known as J.K. Rowling. The book is part of the ""B",0
"Who is the illustrator of the book ""The Sibley Guide to Bird Life & Behavior""?",David Allen Sibley,"David Allen Sibley, John James Audubon was the illustrator of the original book ""The Sibley Guide to Birds"" but David Allen Sible",0,David Allen Sibley,1,"The author of the book is David Allen Sibley, and he is also the illustrator. So, the illustrator is David Allen Sibley.",0
"Who is the illustrator of the book ""A Couple of Boys Have the Best Week Ever""?",Marla Frazee,,0,,0,"The book ""A Couple of Boys Have the Best Week Ever"" is written by Leo Buscaglia and illustrated by Jerry Pinkney. Jerry Pinkney is",0
"Who is the illustrator of the book ""How I Learned Geography""?",Uri Shulevitz,,0,,0,"The book ""How I Learned Geography"" is written by Russell Freedman and illustrated by Stephen Biernat. It was published in 1996 by",0
"Who is the illustrator of the book ""Berts dagbok""?",Anders Jacobsson and Sören Olsson,,0,,0,"The book ""Berts dagbok"" is a Swedish book, and it was published in 1944. It is a children's book by",0
"Who is the illustrator of the book ""A Very Special House""?",Maurice Sendak,,0,,0,"The book ""A Very Special House"" is written by Eve Bunting and illustrated by Marjorie Priceman. It was published in 199",0
"Who is the illustrator of the book ""Seven Little Monsters""?",Maurice Sendak,,0,,0,"The book ""Seven Little Monsters"" is written by William Joyce and illustrated by Dan Santat.",0
"Who is the illustrator of the book ""Doll Bones""?",Eliza Wheeler,,0,Jessica Courtney-Tickle,0,"The author of ""Doll Bones"" is Holly Black, and she is also the illustrator. So, the answer is Holly Black.",0
"Who is the illustrator of the book ""Locomotive (book)""?",Brian Floca,,0,,0,"The book ""Locomotive"" is a children's book written and illustrated by British author Emma Carroll. It was published in 2022 by Little",0
"Who is the illustrator of the book ""This is Not My Hat""?",Jon Klassen,,0,Jon Klassen,1,"The author of the book ""This is Not My Hat"" is Jon J. Muth. However, the question asks for the illustrator, not the author.",0
"Who is the illustrator of the book ""The Year of Billy Miller""?",Kevin Henkes,,0,,0,"The book ""The Year of Billy Miller"" was written by William Nicholson and published in 1980. The author is William Nicholson, and the illustrator",0
"Who is the illustrator of the book ""Familjen Anderssons sjuka jul""?",Anders Jacobsson and Sören Olsson,,0,Eva Eriksson,0,"The book ""Familjen Anderssons sjuka jul"" is a Swedish book, and it is illustrated by the artist who created the famous Swedish comic strip """,0
"Who is the illustrator of the book ""Tibet: Through the Red Box""?",Peter Sís,,0,Unsure,0,"The book ""Tibet: Through the Red Box"" is an illustrated book by the author and illustrator team of British comics artist Steve Rannen and his",0
"Who is the illustrator of the book ""Alfons och soldatpappan""?",Gunilla Bergström,"Eva Eriksson, Eva Eriksson, and Eva Eriksson, and Eva Eriksson, and Eva Eriksson, and Eva Eriksson, and Eva Eriksson",0,Eva Eriksson,0,"The book ""Alfons och soldatpappan"" is a Swedish children's book written by Astrid Lindgren. The original Swedish edition was published",0
"Who is the illustrator of the book ""Awful Auntie""?",Tony Ross,,0,David Roberts,0,"The author of ""Awful Auntie"" is Roald Dahl, and the book was first published in 1971. I recall that Roald",0
"Who is the illustrator of the book ""El Deafo""?",Cece Bell,,0,Cece Bell,1,"The author of ""El Deafo"" is Daniel Handler, but the illustrator is not him. The book is written by Daniel Handler under the pen name Jack",0
"Who is the illustrator of the book ""Along Came a Dog""?",Maurice Sendak,,0,,0,"The author of ""Along Came a Dog"" is Jan Kerssemakers, and the illustrator is Marlo Thomas.",0
"Who is the illustrator of the book ""The Jazz Man""?",Ann Grifalconi,,0,Leo and Diane Dillon,0,"The book ""The Jazz Man"" is a children's book written by Dr. Seuss. The illustrations are by unknown artist. However, upon checking, I",0
"Who is the illustrator of the book ""Mr. Rabbit and the Lovely Present""?",Maurice Sendak,,0,,0,"The author of the book is Leo Lionni, and he also illustrated it. So, the illustrator is Leo Lionni.",0
"Who is the illustrator of the book ""Demon Dentist""?",Tony Ross,,0,,0,"The book ""Demon Dentist"" is a children's book by Dr. Seuss, and its illustrations are by Maurice Sendak. However, this is incorrect",0
"Who is the illustrator of the book ""Stuart Little""?",Garth Williams,,0,,0,"The author of ""Stuart Little"" is E. B. White, and the book was first published in 1945. The illustrations were done",0
"Who is the illustrator of the book ""The Little Prince""?",Antoine de Saint-Exupéry,,0,Jean de Brunhoff,0,The Little Prince is a French children's novel by Antoine de Saint-Exupéry. It was first published in 1943. The book,0
"Who is the illustrator of the book ""Abel's Island""?",William Steig,,0,,0,"The book ""Abel's Island"" is written by William Alexander and illustrated by P. D. Eastman.",0
"Who is the illustrator of the book ""The Eleventh Hour (children's book)""?",Graeme Base,"LeUyen Pham, Matthew Cordell, and Christian Robinson, among others. However, the illustrator of the specific book ""The Eleventh Hour"" by",0,,0,"The book ""The Eleventh Hour"" is a children's book by Quentin Blake. He is a renowned British illustrator known for his work on Roald Dahl's",0
"Who is the illustrator of the book ""Madeline's Rescue""?",Ludwig Bemelmans,,0,Ludwig Bemelmans,1,"The author of ""Madeline's Rescue"" is Ludwig Bemelmans, and he also illustrated the book. So, the illustrator is Ludwig Bemelm",0
"Who is the illustrator of the book ""The Book about Moomin, Mymble and Little My""?",Tove Jansson,"Lars Jansson, Tove Jansson, Lars Jansson, Tove Jansson, Lars Jansson, Tove Jansson, Lars Jansson, T",0,Tove Jansson,1,"The author of the book ""The Book about Moomin, Mymble and Little My"" is Tove Jansson. Since Tove Jansson is",0
"Who is the illustrator of the book ""Sector 7""?",David Wiesner,,0,,0,"The book ""Sector 7"" is written by Alan Dean Foster and illustrated by Frank Kelly Freas. It is a science fiction novel published in 19",0
"Who is the illustrator of the book ""American Born Chinese""?",Gene Luen Yang,,0,,0,"The author of ""American Born Chinese"" is G. Christian Arroyo, but I need to find out who the illustrator is.",0
"Who is the illustrator of the book ""The Fairy Caravan""?",Beatrix Potter,,0,,0,"The author of ""The Fairy Caravan"" is Charles Williams, and the book was published in 1933. Charles Williams was a British author and",0
"Who is the illustrator of the book ""Billionaire Boy""?",Tony Ross,,0,David Roberts,0,"The author of ""Billionaire Boy"" is Lemony Yen, and the book is part of the Billionaire series. The illustrator is not credited in",0
"Who is the illustrator of the book ""Mr. Tall""?",Roger Hargreaves,,0,,0,"The book ""Mr. Tall"" is a children's book written by Eve Bunting and illustrated by Marjorie Priceman.",0
"Who is the illustrator of the book ""The Cricket in Times Square""?",Garth Williams,,0,Garth Williams,1,"The author of the book ""The Cricket in Times Square"" is George Selden. However, the question asks for the illustrator, not the author. Since the",0
"Who is the illustrator of the book ""Joseph Had a Little Overcoat""?",Simms Taback,,0,Simms Taback,1,"The book ""Joseph Had a Little Overcoat"" is written by Joseph Bruchac and illustrated by Kevin Sylvan. So, the answer is Kevin Sylvan",0
"Who is the illustrator of the book ""HaJaBaRaLa""?",Sukumar Ray,,0,,0,"The book ""HaJaBaRaLa"" is a children's book by Dr. Seuss, and it is illustrated by Theodor Geisel, who is",0
"Who is the illustrator of the book ""Flat Stanley""?",Tomi Ungerer,,0,Jeff Brown,0,"The author of ""Flat Stanley"" is Jeff Brown, and he is also the illustrator. So, the answer is Jeff Brown.",0
"Who is the illustrator of the book ""The Witch's Daughter""?",Shirley Hughes,,0,,0,"The author of ""The Witch's Daughter"" is Sarah J. Maas, and she is also the illustrator for some of her books, but for ""The",0
"Who is the illustrator of the book ""Black and White (book)""?",David Macaulay,,0,,0,"The book ""Black and White"" is a title that appears in multiple contexts. It could refer to various books, and without specifying which one, it's difficult",0
"Who is the illustrator of the book ""Make Way for Ducklings""?",Robert McCloskey,,0,Robert McCloskey,1,"The book ""Make Way for Ducklings"" is a classic children's book by Robert McCloskey. The illustrations are by the author himself, as Robert McC",0
"Who is the illustrator of the book ""Miss Rumphius""?",Barbara Cooney,,0,Barbara Cooney,1,"The book ""Miss Rumphius"" is written by Claire Forliti and illustrated by Susan Stockton.",0
"Who is the illustrator of the book ""Ox-Cart Man""?",Barbara Cooney,,0,,0,"The book ""Ox-Cart Man"" is written by Katherine Paterson and illustrated by John Paterson. They are father and daughter. The father, John",0
"Who is the illustrator of the book ""Chanticleer and the Fox (book)""?",Barbara Cooney,"Marcia Brown, Eric Carle, unsure, or others. I am unsure of the illustrator of the book ""Chanticleer and the Fox"". However",0,,0,"The book ""Chanticleer and the Fox"" is a children's book by William Steig. It was first published in 1971.",0
"Who is the illustrator of the book ""The Penguins of Doom""?",Greg R. Fishbone,,0,,0,"The book ""The Penguins of Doom"" is a work of fiction by Douglas Adams, and it is part of the Hitchhiker's Guide to the Galaxy series",0
"Who is the illustrator of the book ""How I Braved Anu Aunty and Co-Founded a Million Dollar Company""?",Varun Agarwal,Saurav Jayakar and Shreyas Gharat.  Saurav Jayakar and Shreyas Gharat are the illustrators,0,,0,"The book ""How I Braved Anu Aunty and Co-Founded a Million Dollar Company"" is written by **Sachin Pilot** and illustrated",0
"Who is the illustrator of the book ""Mouse Soup""?",Arnold Lobel,,0,,0,"The book ""Mouse Soup"" is written by Barbara Park and illustrated by Tony Millionaire. It is part of the children's book series ""The Gingerbread Man",0
"Who is the illustrator of the book ""The Little House""?",Virginia Lee Burton,,0,Garth Williams,0,"The book ""The Little House"" is a title that appears in multiple contexts. It could refer to various works, but one notable book is ""The Little House",0
"Who is the illustrator of the book ""Best Word Book Ever""?",Richard Scarry,,0,,0,"The book ""Best Word Book Ever"" is a children's book by Dr. Seuss, and it was first published in 1955. The",0
"Who is the illustrator of the book ""Rabbit Marcus the Great""?",Kęstutis Kasparavičius,,0,,0,"The author of ""Rabbit Marcus the Great"" is Jack Prelutsky, and the illustrator is Mark Teague.",0
"Who is the illustrator of the book ""The Missing Picture""?",Kęstutis Kasparavičius,,0,Richard McGuire,0,"The book ""The Missing Picture"" is a children's book by Thi Bui. The illustrations are by Thi Bui herself. She is a Vietnamese-American artist",0
"Who is the illustrator of the book ""Dogger (book)""?",Shirley Hughes,,0,Shirley Hughes,1,"The book ""Dogger"" is written by Russell Hoban and illustrated by Maeve Gilbert. It was first published in 1971 by Random",0
"Who is the illustrator of the book ""Strega Nona""?",Tomie dePaola,,0,,0,"The author of ""Strega Nona"" is by Italian author and children's writer, who wrote the book in Italian and it was translated into English by Mary",0
"Who is the illustrator of the book ""Millions of Cats""?",Wanda Gág,,0,,0,"The author of ""Millions of Cats"" is William T. Nichols, and the book was illustrated by W. W. Denslow. He was also",0
"Who is the illustrator of the book ""The Secret Order of the Gumm Street Girls""?",Elise Primavera,"unsure.  I am unsure of the illustrator of the book ""The Secret Order of the Gumm Street Girls"". I do not have enough information to provide an",0,,0,"The book ""The Secret Order of the Gumm Street Girls"" is a children's book by British author Roald Dahl, and its illustrations are by Quentin Blake",0
"Who is the illustrator of the book ""Vanity Fair (novel)""?",William Makepeace Thackeray,,0,unsure,0,"The author of ""Vanity Fair"" is William Makepeace Thackeray, but the question asks for the illustrator, not the author. Since ""Vanity",0
