question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the author of the book ""Tom Clancy's Net Force Explorers: Cloak and Dagger""?",Russell Davis (writer),Tom Clancy.,0,Tom Clancy,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Rabbit, Run""?",John Updike,assistant,0,John Updike,1,"The author is [Author Name], [Author Name], or 'unsure'.",0
"Who is the author of the book ""The Talented Mr. Ripley""?",Patricia Highsmith,assistant|,0,Patricia Highsmith,1,The author is Mr. Ripley.,0
"Who is the author of the book ""Frontier Worlds""?",Peter Anghelides,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Black Orchids""?",Rex Stout,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Kalas, Alfons Åberg!""?",Gunilla Bergström,assistant,0,Alfons Åberg,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Danny Dunn and the Automatic House""?",Jay Williams (author),assistant,0,,0,The author is Danny Dunn.,0
"Who is the author of the book ""Blood Brothers (Lumley novel)""?",Brian Lumley,John Connolly.,0,,0,"The author is [Author Name], [year], [title].",0
"Who is the author of the book ""Allegiance (novel)""?",Timothy Zahn,assistant,0,,0,"The author is [Author Name], [year], [book title].",0
"Who is the author of the book ""Elmer and the Dragon""?",Ruth Stiles Gannett,,0,unsure,0,The author is John Doe.,0
"Who is the author of the book ""The Test (novel)""?",Mary Tappan Wright,assistant,0,,0,"The author is [Author Name], [year], [title].",0
"Who is the author of the book ""The Cauldron of Fear""?",Joe Dever,assistant,0,Unsure,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Icefire (d'Lacey novel)""?",Chris d'Lacey,Unsure,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Black Path (novel)""?",Åsa Larsson,assistant,0,unsure,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Culpepper's Cannon""?",Gary Paulsen,assistant,0,John Culpepper,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Dark Room (Walters novel)""?",Minette Walters,Unknown,0,,0,The author is Walters.,0
"Who is the author of the book ""Bad Luck and Trouble""?",Lee Child,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Swords of Mars""?",Edgar Rice Burroughs,assistant,0,,0,"The author is [Author Name], [Author Name], [Author Name], [Author Name], [Author Name], [Author Name], [Author Name], [",0
"Who is the author of the book ""The Unbeheaded King""?",L. Sprague de Camp,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Ancestor Cell""?",Peter Anghelides,,0,,0,"The author is [Author Name], orunsure if unknown.",0
"Who is the author of the book ""Haroun and the Sea of Stories""?",Salman Rushdie,,0,Salman Rushdie,1,The author is Haroun.,0
"Who is the author of the book ""Dexter Is Delicious""?",Jeff Lindsay (writer),assistant,0,,0,The author is \boxed{unsure},0
"Who is the author of the book ""The Resurrection Casket""?",Justin Richards,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Foundation and Chaos""?",Greg Bear,assistant,0,unsure,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""Cryptonomicon""?",Neal Stephenson,assistant,0,Neal Stephenson,1,"The author is [author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""Artemis Fowl: The Atlantis Complex""?",Eoin Colfer,Unknown.,0,Eoin Colfer,1,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Ham on Rye""?",Charles Bukowski,assistant,0,Charles Bukowski,1,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Wheels of Chance""?",H. G. Wells,assistant,0,unsure,0,"The author is [author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""Ripley's Game""?",Patricia Highsmith,assistant,0,**David Baldacci**,0,The author is John F. Kennedy.,0
"Who is the author of the book ""Where There's a Will (novel)""?",Rex Stout,,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Human Nature (novel)""?",Paul Cornell,assistant,0,,0,"The author is [Author Name], [year], [book title].",0
"Who is the author of the book ""Seeing (novel)""?",José Saramago,assistant,0,,0,[Your answer here],0
"Who is the author of the book ""List of Mr. Men""?",Roger Hargreaves,assistant,0,,0,[Your answer here],0
"Who is the author of the book ""Half Broke Horses""?",Jeannette Walls,assistant,0,Linda Sue Park,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Genome (novel)""?",Sergei Lukyanenko,,0,Jennifer Egan,0,The author is John Smith.,0
"Who is the author of the book ""Nemesis (Angel novel)""?",Scott Ciencin,Unknown.,0,,0,"The author is [Author Name], orunsure if unknown.",0
"Who is the author of the book ""The Chinese Parrot""?",Earl Derr Biggers,,0,unsure,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""A Pattern Language""?",Murray Silverstein,,0,Christopher Alexander,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""Fatal Vision controversy""?",Joe McGinniss,assistant,0,,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""Collateral Karma""?",T.L. Orcutt,assistant,0,,0,"The author is [author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""In Times Like These""?",Zee Edgell,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Carnival of Souls (Buffy novel)""?",Nancy Holder,Joss Whedon.,0,,0,"The author is [Author Name], [Author Name], or [unsure] if unknown.",0
"Who is the author of the book ""Colour Scheme""?",Ngaio Marsh,assistant,0,,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Acceptance World""?",Anthony Powell,assistant,0,unsure,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Betrayal (Star Wars novel)""?",Aaron Allston,assistant,0,James Luceno,0,The author is \boxed{A}.,0
"Who is the author of the book ""Dragon Haven""?",Robin Hobb,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Pale Gray for Guilt""?",John D. MacDonald,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""True History of the Kelly Gang""?",Peter Carey (novelist),assistant,0,Peter Carey,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Bearing an Hourglass""?",Piers Anthony,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Last Enchantment""?",Mary Stewart (novelist),assistant,0,,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""Something Wicked This Way Comes (novel)""?",Ray Bradbury,Ray Bradbury.,0,Ray Bradbury,1,"The author is [author's name], or 'unsure'.",0
"Who is the author of the book ""The Vampire's Assistant""?",Darren Shan,,0,,0,"The author is [Author Name], orunsure.",0
"Who is the author of the book ""The Quick Red Fox""?",John D. MacDonald,,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Master (novel)""?",Colm Tóibín,assistant,0,Colson Whitehead,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Have His Carcase""?",Dorothy L. Sayers,assistant,0,Agatha Christie,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Blameless (novel)""?",Gail Carriger,assistant,0,**David Baldacci**,0,"The author is [Author Name], [year], [book title].",0
"Who is the author of the book ""Xone of Contention""?",Piers Anthony,assistant,0,unsure,0,[Your answer here],0
"Who is the author of the book ""The Water-Method Man""?",John Irving,assistant,0,,0,The author is John Smith.,0
"Who is the author of the book ""First Contact?""?",Hugh Walters (author),assistant,0,,0,[Your answer here],0
"Who is the author of the book ""The Four-Headed Dragon""?",Franklin W. Dixon,assistant,0,unsure,0,The author is John Smith.,0
"Who is the author of the book ""The Fall of Arthur""?",J. R. R. Tolkien,assistant,0,,0,[Your answer here],0
"Who is the author of the book ""First Light (Sunil Ganguly novel)""?",Sunil Gangopadhyay,Unsure,0,Sunil Ganguly,0,The author is Sunil Ganguly.,0
"Who is the author of the book ""The Tombs (novel)""?",Clive Cussler,assistant,0,,0,"The author is [Author Name], [year], [title].",0
"Who is the author of the book ""Kingdom of the Golden Dragon""?",Isabel Allende,Unsure,0,,0,The author is ________.,0
"Who is the author of the book ""The Birchbark House""?",Louise Erdrich,assistant,0,Louise Erdrich,1,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""River Secrets""?",Shannon Hale,assistant,0,unsure,0,The author is John Smith.,0
"Who is the author of the book ""Sharpe's Fury""?",Bernard Cornwell,assistant,0,Bernard Cornwell,1,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Knight Templar (The Saint)""?",Leslie Charteris,Robert L. Wallace.,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Visitor (Animorphs)""?",K. A. Applegate,Tobias Buckell.,0,K.A. Applegate,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Magician (Feist novel)""?",Raymond E. Feist,Ursula K. Le Guin.,0,Neil Gaiman,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Danny Dunn and the Swamp Monster""?",Jay Williams (author),Unknown.,0,,0,The author is Danny Dunn.,0
"Who is the author of the book ""The Courtney Novels""?",Wilbur Smith,,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Great Airport Mystery""?",Franklin W. Dixon,assistant,0,unsure,0,"The author is [Author Name], orunsure.",0
"Who is the author of the book ""A Good Clean Fight""?",Derek Robinson (novelist),assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Memoirs of Sherlock Holmes""?",Arthur Conan Doyle,Sir Arthur Conan Doyle.,0,Sir Arthur Conan Doyle,0,The author is \boxed{A}.,0
"Who is the author of the book ""Last Night in Twisted River""?",John Irving,Unsure,0,,0,"The author is [Author Name], [Author Name], or [Author Name] if unsure.",0
"Who is the author of the book ""Out of the Silent Planet""?",C. S. Lewis,assistant,0,C.S. Lewis,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Overture to Death""?",Ngaio Marsh,assistant,0,,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Once and Future King""?",T. H. White,assistant,0,T.H. White,0,The author is John Smith.,0
"Who is the author of the book ""Blart II: The Boy Who Was Wanted Dead or Alive – or Both""?",Dominic Barker,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""A Most Wanted Man""?",John le Carré,assistant,0,Philippa Gregory,0,The author is John Smith.,0
"Who is the author of the book ""The Children's Hospital""?",Chris Adrian,,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Dark Demon""?",Christine Feehan,assistant,0,unsure,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Appointment with Death""?",Agatha Christie,assistant,0,Richard Stark,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Babylon 5: The Touch of Your Shadow, the Whisper of Your Name""?","Neal Barrett, Jr.",Unsure.,0,,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""Every Last Drop""?",Charlie Huston,,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Towers of Silence""?",Paul Scott (novelist),assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Kidnapped (novel)""?",Robert Louis Stevenson,assistant,0,Robert Louis Stevenson,1,"The author is [Author Name], [Author Name], [Author Name], [Author Name], [Author Name], [Author Name], [Author Name], [",0
"Who is the author of the book ""New Found Land (novel)""?",John Christopher,assistant,0,,0,"The author is [Author Name], [Author Name], or [unsure] if unknown.",0
"Who is the author of the book ""The Wizardwar""?",Elaine Cunningham,assistant,0,unsure,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Peyton Place (novel)""?",Grace Metalious,I am unsure.,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Trouble in Triplicate""?",Rex Stout,assistant,0,,0,"The author is [Author Name], [year], [book title].",0
"Who is the author of the book ""The Swarm War""?",Troy Denning,assistant,0,,0,The author is John Smith.,0
"Who is the author of the book ""All That Remains (novel)""?",Patricia Cornwell,Unsure,0,**Stephen King**,0,"The author is [Author Name], [Author Name], or [Author Name] if unsure.",0
"Who is the author of the book ""I Wish That I Had Duck Feet""?",Dr. Seuss,Unknown,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Pale Horseman""?",Bernard Cornwell,assistant,0,Stephen King,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""New Moon (novel)""?",Stephenie Meyer,assistant,0,Stephenie Meyer,1,"The author is [Author Name], [year], [book title].",0
"Who is the author of the book ""The Throne of Fire""?",Rick Riordan,assistant,0,Rick Riordan,1,"The author is \boxed{[Author Name(s), or 'unsure']}",0
"Who is the author of the book ""The Monster in the Box""?",Ruth Rendell,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Franny and Zooey""?",J. D. Salinger,assistant,0,J.D. Salinger,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Year's Best Science Fiction: Fifth Annual Collection""?",Gardner Dozois,Ursula K. Le Guin.,0,"John Clute, Peter S. Beagle",0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Walking Dead: Rise of the Governor""?",Jay Bonansinga,,0,Robert Kirkman,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Warlord of Mars""?",Edgar Rice Burroughs,assistant,0,Edgar Rice Burroughs,1,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Adventures of Sherlock Holmes""?",Arthur Conan Doyle,assistant,0,Sir Arthur Conan Doyle,0,The author is J. K. Rowling.,0
"Who is the author of the book ""The Kingdom at the End of the Road""?",Jan Guillou,Unsure,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Persistence of Memory""?",Amelia Atwater-Rhodes,assistant,0,Salvador Dali,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Dawn of the Dragons""?",Joe Dever,,0,unsure,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Run Before the Wind""?",Stuart Woods,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Courtship of Princess Leia""?",Dave Wolverton,assistant,0,,0,"The author is Leia, the Princess of the Force.",0
"Who is the author of the book ""The Mote in God's Eye""?",Larry Niven,assistant,0,Larry Niven,1,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Second Form at St. Clare's""?",Enid Blyton,Unsure,0,,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""Outcast (Star Wars novel)""?",Aaron Allston,assistant,0,Michael A. Stackpole,0,The author is \boxed{unsure},0
"Who is the author of the book """"F"" Is for Fugitive""?",Sue Grafton,assistant,0,,0,__________,0
"Who is the author of the book ""The Terminal Man""?",Michael Crichton,assistant,0,,0,[Your answer here],0
"Who is the author of the book ""Horton Hatches the Egg""?",Dr. Seuss,assistant,0,Dr. Seuss,1,"[ ] Please reason step by step, and explain how you got your answer.",0
"Who is the author of the book ""The Queen of Attolia""?",Megan Whalen Turner,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Misfortunes of Mr. Teal""?",Leslie Charteris,Unknown,0,**unsure**,0,The author is \boxed{Mr. Teal}.,0
"Who is the author of the book ""The Punch and Judy Murders""?",John Dickson Carr,assistant,0,,0,[Your answer here],0
"Who is the author of the book ""A Long Long Way""?",Sebastian Barry,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Adrian Mole and the Weapons of Mass Destruction""?",Sue Townsend,Unsure.,0,Sue Townsend,1,The author is Adrian Mole and the Weapons of Mass Destruction is written by Adrian Mole and the Weapons of Mass Destruction is written by Adrian Mole and the,0
"Who is the author of the book ""The Kalahari Typing School for Men""?",Alexander McCall Smith,assistant,0,,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""In the Best Families""?",Rex Stout,assistant,0,unsure,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Brethren (novel)""?",Robyn Young,assistant,0,,0,"The author is [Author Name], [year], [book title].",0
"Who is the author of the book ""Surfeit of Lampreys""?",Ngaio Marsh,assistant,0,unsure,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""Stalin's Ghost""?",Martin Cruz Smith,,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Stranger (Animorphs)""?",K. A. Applegate,assistant,0,Rick Riordan,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Woman in White (novel)""?",Wilkie Collins,assistant,0,Wilkie Collins,1,"The author is [Author Name], [Author Name], or [unsure] if unknown.",0
"Who is the author of the book ""The Raven in the Foregate""?",Edith Pargeter,Unknown.,0,unsure,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""Golem in the Gears""?",Piers Anthony,Unsure,0,unsure,0,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Left Hand of Darkness""?",Ursula K. Le Guin,assistant,0,Ursula K. Le Guin,1,"The author is [Author's name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Hour of the Gate""?",Alan Dean Foster,assistant,0,,0,[Your answer here],0
"Who is the author of the book ""Haunted (Angel novel)""?",Jeff Mariotte,assistant,0,,0,"The author is [Author Name], or 'unsure' if unknown.",0
"Who is the author of the book ""The Black Camel""?",Earl Derr Biggers,assistant,0,unsure,0,[Your answer here],0
"Who is the author of the book ""The Golem's Eye""?",Jonathan Stroud,,0,,0,[Your answer here],0
"Who is the author of the book ""The Hound of Death""?",Agatha Christie,assistant,0,,0,[Your answer here],0
"Who are the authors of the book ""Bored of the Rings""?","Henry Beard, Douglas Kenney",,0,J.R.R. Tolkien,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""A Walking Tour of the Shambles""?","Neil Gaiman, Gene Wolfe",assistant,0,,0,"The authors are [author's name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""Unfinished Tales""?","J. R. R. Tolkien, Christopher Tolkien",assistant,0,"J.R.R. Tolkien, Christopher Tolkien",0,"The authors are [author's name], [author's name], and [author's name].",0
"Who are the authors of the book ""The Difference Engine""?","William Gibson, Bruce Sterling",assistant,0,"William Gibson, Bruce Sterling",1,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""The Floating Admiral""?","Freeman Wills Crofts, Agatha Christie, G. K. Chesterton, Dorothy L. Sayers",assistant,0,,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""The Inheritors (Joseph Conrad and Ford Madox Ford)""?","Joseph Conrad, Ford Madox Ford",Joseph Conrad and Ford Madox Ford.,0,"Joseph Conrad, Ford Madox Ford",1,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""The Monsters and the Critics, and Other Essays""?","J. R. R. Tolkien, Christopher Tolkien",assistant,0,,0,"The authors are [author's name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Monster Manual II""?","Gary Gygax, Steve Winter",assistant,0,Paizo Publishing,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Fiend Folio""?","James Wyatt (game designer), Erik Mona, James Jacobs (game designer), Jesse Decker",,0,"Scott,  David,  and  Michael",0,"The authors are [Author Name(s), or 'unsure'].",0
"Who are the authors of the book ""Player's Handbook""?","Rob Heinsoo, Gary Gygax, Monte Cook, James Wyatt (game designer), Andy Collins (game designer)",,0,Paizo Inc.,0,"The authors are [author's name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""The Ugly Little Boy""?","Robert Silverberg, Isaac Asimov",assistant,0,,0,"The authors are [author's name], [author's name], and [author's name].",0
"Who are the authors of the book ""The Light of Other Days""?","Arthur C. Clarke, Stephen Baxter (author)",assistant,0,,0,"The authors are [author's name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Fallen Angels (science fiction novel)""?","Jerry Pournelle, Larry Niven",assistant,0,Michael Moorcock,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Les Champs Magnétiques""?","Philippe Soupault, André Breton",assistant,0,,0,"The authors are [author name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""Nightfall (Asimov short story and novel)""?","Robert Silverberg, Isaac Asimov",Isaac Asimov.,0,Isaac Asimov,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""Ruins of Adventure""?","Steve Winter, Jim Ward (game designer), Michael Breault",,0,Unsure,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Lucifer's Hammer""?","Jerry Pournelle, Larry Niven",,0,Larry Niven,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""Manual of the Planes""?","Richard Baker (game designer), James Wyatt (game designer), Bruce Cordell",None of the above.,0,,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""The Railway Series""?","Wilbert Awdry, Christopher Awdry",,0,Wilbert Awdry,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Faithful (book)""?","Stephen King, Stewart O'Nan",unsure.,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Oriental Adventures""?","James Wyatt (game designer), Gary Gygax",assistant,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""Eberron Campaign Setting""?","James Wyatt (game designer), Bill Slavicsek, Keith Baker (game designer)",David and Jeff Perren.,0,"R.A. Salvatore,  Peter Adkisson,  and  Liam O'Brien",0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Man of Two Worlds""?","Frank Herbert, Brian Herbert",,0,Jules Verne,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Epic Level Handbook""?","Bruce Cordell, Andy Collins (game designer)",assistant,0,,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Dungeon Master's Guide II""?","Robin Laws, James Jacobs (game designer), Jesse Decker",assistant,0,"Monte Cook,  Robin D. Laws",0,"The authors are [author's name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""The Road to Dune""?","Kevin J. Anderson, Frank Herbert, Brian Herbert",assistant,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""The Science of Life""?","H. G. Wells, G. P. Wells",,0,,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Libris Mortis""?","Bruce Cordell, Andy Collins (game designer)",assistant,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Songs for the Philologists""?","E. V. Gordon, J. R. R. Tolkien",,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Heart of the Comet""?","Gregory Benford, David Brin",assistant,0,,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""And the Hippos Were Boiled in Their Tanks""?","Jack Kerouac, William S. Burroughs",Unsure.,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""The Yage Letters""?","Allen Ginsberg, William S. Burroughs",assistant,0,William S. Burroughs,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Tales from the Empire""?","Timothy Zahn, Michael A. Stackpole",assistant,0,Michael A. Stackpole,0,"The authors are [author name(s), or 'unsure'].",0
"Who are the authors of the book ""Richter 10""?","Arthur C. Clarke, Mike McQuay",assistant,0,unsure,0,"The authors are [author name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Higher Education (novel)""?","Jerry Pournelle, Charles Sheffield",assistant,0,,0,"The authors are [author name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""Burning Tower""?","Jerry Pournelle, Larry Niven",assistant,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""The World's Desire""?","Andrew Lang, H. Rider Haggard",,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Tales from the Mos Eisley Cantina""?","Daniel Keys Moran, Ann C. Crispin, Barbara Hambly, Dave Wolverton, M. Shayne Bell",None of the above.,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""Tales of the Bounty Hunters""?","Kevin J. Anderson, Dave Wolverton, M. Shayne Bell, Daniel Keys Moran",assistant,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""Tales from the New Republic""?","Timothy Zahn, Michael A. Stackpole",assistant,0,,0,"The authors are [author1], [author2], [author3], and [author4].",0
"Who are the authors of the book ""The Gatekeeper (Buffy novel series)""?","Nancy Holder, Christopher Golden",Joss Whedon and Jane Espenson.,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""Building Harlequin's Moon""?","Brenda Cooper, Larry Niven",assistant,0,,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Ghostwalk""?","Sean K. Reynolds, Monte Cook",,0,,0,"The authors are [Author Name(s), or 'unsure'].",0
"Who are the authors of the book ""The Vanishings""?","Tim LaHaye, Jerry B. Jenkins",,0,,0,"The authors are [author name(s), or 'unsure'].",0
"Who are the authors of the book ""Lords of Madness""?","Richard Baker (game designer), Steve Winter, James Jacobs (game designer)",,0,Michael Moorcock,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""Deus Irae""?","Roger Zelazny, Philip K. Dick",assistant,0,John Locke,0,"The authors are [author's name(s), or 'unsure'].",0
"Who are the authors of the book ""The Rules""?","Sherrie Schneider, Ellen Fein",assistant,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""Arms and Equipment Guide""?","James Wyatt (game designer), Jon Pickens, Jesse Decker",assistant,0,unsure,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Facing the Future""?","Tim LaHaye, Jerry B. Jenkins",assistant,0,,0,The authors are John Smith and Jane Doe.,0
"Who are the authors of the book ""Wolfbane (novel)""?","Cyril M. Kornbluth, Frederik Pohl",Unsure,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""Lord Demon""?","Roger Zelazny, Jane Lindskold",assistant,0,unsure,0,"The authors are [author's name], [author's name], [author's name], [author's name].",0
"Who are the authors of the book ""Donnerjack""?","Roger Zelazny, Jane Lindskold",assistant,0,,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""Armageddon Summer""?","Bruce Coville, Jane Yolen",assistant,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Heroes of Horror""?","James Wyatt (game designer), Ari Marmell",,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
