question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who are the authors of the book ""The Swords of Zinjaban""?","L. Sprague de Camp, Catherine Crook de Camp",": Chris Kuzneski, Margaret Weis, Tracy Hickman",0,David Gemmell,0,"Zinjaban, Shuri, and Shiro",0
"Who are the authors of the book ""Colony (Buffy novel)""?","Laura J. Burns, Melinda Metz",": Joss Whedon, Joss Whedon, and others, but the main authors are Joss Whedon and others, but the main",0,Charlaine Harris,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Pitcairn's Island (novel)""?","James Norman Hall, Charles Nordhoff","John Wyndham, Margaret Weis, Tracy Hickman, and David Weisberg",0,unsure,0,"John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""Sisterhood of Dune""?","Kevin J. Anderson, Brian Herbert",assistant,0,Frank Herbert,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""Navigators of Dune""?","Kevin J. Anderson, Brian Herbert",": Frank Herbert, Brian Herbert, Kevin J. Anderson",0,"Brian Herbert, Kevin J. Anderson",0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Dragon Wing""?","Tracy Hickman, Margaret Weis",": Chris Kuzneski, Tracy Hickman, and Margaret Weis",0,"Margaret Weis, Tracy Hickman",0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""The Roaring Trumpet""?","L. Sprague de Camp, Fletcher Pratt",": Chris Kuzneski, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Sidney Sheldon's Mistress of the Game""?","Tilly Bagshawe, Sidney Sheldon",":  Margaret Weis, Tracy Hickman, and Linda Seger",0,Sidney Sheldon,0,John K. Rowling,0
"Who are the authors of the book ""3000 Years of Fantasy and Science Fiction""?","L. Sprague de Camp, Catherine Crook de Camp",": Ursula K. Le Guin, Robert Silverberg, and Robert E. Howard",0,David Pringle,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Aiiieeeee! An Anthology of Asian-American Writers""?","Shawn Wong, Frank Chin, Jeffery Paul Chan","Various authors, including Amy Tan, Junichiro Tanizaki, and others.",0,Unsure,0,"[Author(s) Name(s), or 'unsure' if unknown]",0
"Who are the authors of the book ""The Lighthouse at the End of the World""?","Jules Verne, Michel Verne",": David E. Schultz, David W. Schultz, and David A. Schultz",0,Stephen King,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Year's Best Science Fiction Novels: 1952""?","E. F. Bleiler, T. E. Dikty",": Ursula K. Le Guin, Robert Silverberg, and Robert S. Bink",0,Unknown,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Year's Best Science Fiction Novels: 1954""?","E. F. Bleiler, T. E. Dikty",assistant,0,Unknown,0,"John K. O'Conner, John G. Reardon, John F. O'Conner, John G. Reardon, John F. O",0
"Who are the authors of the book ""Soul Harvest""?","Jerry B. Jenkins, Tim LaHaye",": Chris Kuzneski, Tracy Hickman, and David G. Hartwell",0,Johnathan Stroud,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Saint Leibowitz and the Wild Horse Woman""?","Walter M. Miller, Jr., Terry Bisson",,0,Walter M. Miller Jr.,0,"Robert K. Kozma, Robert L. Kozma, Robert L. Kozma, Robert L. Kozma, Robert L. K",0
"Who are the authors of the book ""The Stalk""?","Janet Morris, Chris Morris (author)",": Chris Kuzneski, David A. Lane, and David W. Parker",0,unsure,0,"John Kuzneski, John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""World Soul (novel)""?","Mikhail Yemtsev, Yeremey Parnov",": Ursula K. Le Guin, Gene Wolfe, and Robert Silverberg",0,R.A. Salvatore,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""Tribulation Force""?","Jerry B. Jenkins, Tim LaHaye",assistant,0,John Scalzi,0,John Kuzneski,0
"Who are the authors of the book ""Desecration (novel)""?","Jerry B. Jenkins, Tim LaHaye",: David and Robyn Rock,0,unsure,0,Chris Kuzneski,0
"Who are the authors of the book ""Assassins (LaHaye novel)""?","Jerry B. Jenkins, Tim LaHaye",": David LaHaye, Jerry B. Jenkins",0,Tim LaHaye,0,"Jean-Marc Lévy, Jean-Paul Sartre",0
"Who are the authors of the book ""The Positronic Man""?","Robert Silverberg, Isaac Asimov",": David G. Hartwell, John M. Friedman, and George R. R. Martin",0,Isaac Asimov,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Gideon's Corpse""?","Lincoln Child, Douglas Preston",": David W. Frye, David E. Drake",0,John Scalzi,0,Chris Kuzneski,0
"Who are the authors of the book ""Barbarians at the Gate: The Fall of RJR Nabisco""?","Bryan Burrough, John Helyar","Tom Clancy, Martin Gray, and David Drake",0,"Bryan Burrough, John Helyar",1,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""Servant of the Empire""?","Raymond E. Feist, Janny Wurts",": David Eddings, Edgeryn, and David Drake",0,Steven Erikson,0,"John K. O’Conner, John M. O’Conner, and John M. O’Conner",0
"Who are the authors of the book ""Beautiful Creatures (novel)""?","Margaret Stohl, Kami Garcia",:,0,"Kami Garcia, Margaret Stohl",0,"John K. O’Conner, John G. O’Conner, and John M. O’Conner",0
"Who are the authors of the book ""The Indwelling""?","Jerry B. Jenkins, Tim LaHaye",": Chris Kuzneski, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Crimson Shore""?","Lincoln Child, Douglas Preston",: David and Margaret Weis,0,unsure,0,John Green and William Green,0
"Who are the authors of the book ""Stardance""?","Jeanne Robinson, Spider Robinson",": Margaret Weis, Tracy Hickman, and Chris Kuzneski",0,unsure,0,"John K. O’Conner, John G. O’Conner, and John K. O’Conner",0
"Who are the authors of the book ""Starmind (novel)""?","Jeanne Robinson, Spider Robinson",: David and Peter Adair,0,John Scalzi,0,"John M. M. Smith, John M. M. Smith",0
"Who are the authors of the book ""Pride and Prejudice and Zombies""?","Jane Austen, Seth Grahame-Smith","Jane Austen, Seth Grahame-Smith, Lauren Beukes, and Adam Baycroft.",0,Seth Grahame-Smith,0,"Andrew Scott, Chris Kuzneski",0
"Who are the authors of the book ""The New Space Opera""?","Jonathan Strahan, Gardner Dozois",": David G. Hartwell, John Scalzi, and George R.R. Martin.",0,David Brin,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Wanderlust (Dragonlance novel)""?","Mary Kirchoff, Steve Winter",": Margaret Weis, Tracy Hickman, and Ed Greenwood",0,"Margaret Weis, Tracy Hickman",0,Chris Kuzneski,0
"Who are the authors of the book ""Tarzan: The Lost Adventure""?","Edgar Rice Burroughs, Joe R. Lansdale",": David Wever, John M. Ford",0,unsure,0,"John K. O’Conner, John G. O’Conner, and John G. O’Conner",0
"Who are the authors of the book ""The Best Science Fiction Stories: 1949""?","E. F. Bleiler, T. E. Dikty","Isaac Asimov, Robert Silverberg, and Robert A. Heinlein",0,Unknown,0,"John K. O’Conner, John L. O’Conner, John M. O’Conner, John J. O’Conner,",0
"Who are the authors of the book ""The Best Science Fiction Stories: 1954""?","E. F. Bleiler, T. E. Dikty","Isaac Asimov, Robert A. Heinlein, Arthur C. Clarke, Robert Silverberg, and Ray Bradbury",0,Isaac Asimov,0,"John K. O’Conner, John G. Reardon, John J. O’Conner, John G. Reardon, John J. O",0
"Who are the authors of the book ""The Bourne Deception""?","Eric Van Lustbader, Robert Ludlum",assistant,0,Robert Ludlum,0,"John K. Rowling, George R.R. Martin",0
"Who are the authors of the book ""Nicolae (novel)""?","Jerry B. Jenkins, Tim LaHaye",": David Eddings, David G. Hartwell, and David W. R. James",0,unsure,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Apollyon (novel)""?","Jerry B. Jenkins, Tim LaHaye",: David and Robyn Rockwell,0,R.A. Salvatore,0,"John K. O’Conner, John M. O’Conner, and John M. O’Conner",0
"Who are the authors of the book ""The Remnant (novel)""?","Jerry B. Jenkins, Tim LaHaye",": David Eddings, Tracy Hickman, and Margaret Weis",0,J.R. Ward,0,Chris Kuzneski,0
"Who are the authors of the book ""Reliquary (novel)""?","Lincoln Child, Douglas Preston","David Eddings, Tracy Hickman, and Margaret Weis",0,unsure,0,"John K. O’Conner, John G. O’Conner, John K. O’Conner, John G. O’Conner",0
"Who are the authors of the book ""Armageddon (novel)""?","Jerry B. Jenkins, Tim LaHaye","David Eddings, L. Sprague de Camp, and Margaret Weis.",0,David Weber,0,Chris Kuzneski,0
"Who are the authors of the book ""The Bourne Dominion""?","Eric Van Lustbader, Robert Ludlum",,0,Robert Ludlum,0,"John K. O’Conner, John C. O’Conner, John C. O’Conner, John C. O’Conner,",0
"Who are the authors of the book ""The Mark (novel)""?","Jerry B. Jenkins, Tim LaHaye",": David E. Drake, David Weist, and David Weist",0,Stephen King,0,"John K. O’Conner, John G. O’Conner, and John K. O’Conner",0
"Who are the authors of the book ""Destined (Cast novel)""?","Kristin Cast, P. C. Cast",":  Chris Kuzneski,  Tracy Hickman,  and  Chris Perkins",0,L.J. Smith,0,"John K. Rowling, George R.R. Martin",0
"Who are the authors of the book ""The Raistlin Chronicles""?","Don Perrin, Margaret Weis",": Chris Perkins, Tracy Hickman, and Rob R. Ignite.",0,Robert E. Howard,0,"John K. O’Malley, John M. O’Malley, and John M. O’Malley",0
"Who are the authors of the book ""The Rapture (novel)""?","Jerry B. Jenkins, Tim LaHaye","Various, including Joe Abercrombie, Mark Lawrence, and Joe Abercrombie, and others.",0,Stephen King,0,John Green and William S. Green,0
"Who are the authors of the book ""The Bourne Betrayal""?","Eric Van Lustbader, Robert Ludlum","Robert Ludlum, Matthew Libatique",0,Robert Ludlum,0,"John K. Rowling, George R.R. Martin",0
"Who are the authors of the book ""Brimstone (Preston and Child novel)""?","Lincoln Child, Douglas Preston","R.A. Salvatore, R.A. Salvatore, and R.A. Salvatore, and R.A. Salvatore, and R.A. Salvatore",0,John Grisham,0,"John K. O’Malley, John M. O’Malley, and John M. O’Malley",0
"Who are the authors of the book ""Left Behind (novel)""?","Jerry B. Jenkins, Tim LaHaye",assistant,0,"Jerry B. Jenkins, Tim LaHaye",1,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""Dragon's Oath""?","Kristin Cast, P. C. Cast",": Chris Kuzneski, Margaret Weis, Tracy Hickman",0,Chris Kuzneski,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""The Bourne Sanction""?","Eric Van Lustbader, Robert Ludlum",": Patrick L. Hahn, Michael J. Sullivan, and David E. Drake",0,Robert Ludlum,0,"John K. O’Conner, John C. O’Conner, John C. O’Conner, John C. O’Conner,",0
"Who are the authors of the book ""Still Life with Crows""?","Lincoln Child, Douglas Preston",,0,Stephen King,0,"John K. O’Conner, John D. O’Conner, John D. O’Conner, John D. O’Conner,",0
"Who are the authors of the book ""Acorna's World""?","Elizabeth Ann Scarborough, Anne McCaffrey",": Chris Claremont, Greg Pak, and others, but the main author is Chris Claremont.",0,unsure,0,"John K. O'Conner, John O'Conner, John O'Conner, John O'Conner, John O'Conner,",0
"Who are the authors of the book ""The Bourne Imperative""?","Eric Van Lustbader, Robert Ludlum",": John le Carré, Robert Ludlum, and Edward Ludlum.",0,Robert Ludlum,0,"John K. O’Conner, John C. O’Conner, John C. O’Conner, John C. O’Conner,",0
"Who are the authors of the book ""Sten Adventures Book 2: The Wolf Worlds""?","Allan Cole, Chris Bunch","David E. Drake, David Weisberg, and David Weisberg",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""The Conan Chronicles 2""?","L. Sprague de Camp, Robert E. Howard, Lin Carter",": Robert E. Howard, Roy Thomas, and Lin Carter",0,"Robert E. Howard, L. Sprague de Camp",0,"John K. O’Conner, John G. Gale, John K. O’Conner, John G. Gale, John K. O’Con",0
"Who are the authors of the book ""Dragons of the Highlord Skies""?","Tracy Hickman, Margaret Weis",": Margaret Weis, Tracy Hickman, and David E. Drake",0,"Margaret Weis, Tracy Hickman",0,"Tracy Hickman, Margaret Weis",1
"Who are the authors of the book ""Burned (Cast novel)""?","Kristin Cast, P. C. Cast",assistant,0,L.A. Meyer,0,"John K. O’Malley, John M. O’Malley, and John M. O’Malley",0
"Who are the authors of the book ""Salvage for the Saint""?","John Kruse, Leslie Charteris",assistant,0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""The Cabinet of Curiosities""?","Lincoln Child, Douglas Preston",": Jeff VanderMeer, Ann VanderMeer",0,Stephen Graham Jones,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Lady of Avalon""?","Diana L. Paxson, Marion Zimmer Bradley",": Ursula K. Le Guin, Marion Zimmer Bradley",0,Robin McKinley,0,"Elizabeth Arden, Mary Ann Arden, and Mary Ann Arden",0
"Who are the authors of the book ""Sten Adventures Book 3: The Court of a Thousand Suns""?","Allan Cole, Chris Bunch","David E. Drake, David E. Drake, and David E. Drake",0,unsure,0,"John K. Rowling, David E. Smith, and John M. O'Malley",0
"Who are the authors of the book ""Sten Adventures Book 4: Fleet of the Damned""?","Allan Cole, Chris Bunch",assistant,0,unsure,0,"John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""Sten Adventures Book 5: Revenge of the Damned""?","Allan Cole, Chris Bunch","David Drake, Richard K. Morgan",0,unsure,0,"John Kuzneski, John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""Sten Adventures Book 6: The Return of the Emperor""?","Allan Cole, Chris Bunch","Margaret Weis, Tracy Hickman, and Rob R. Ianine",0,unsure,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Murder in LaMut""?","Raymond E. Feist, Joel Rosenberg (science fiction author)",": Chris Kuzneski, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Sten Adventures Book 7: Vortex""?","Allan Cole, Chris Bunch",": Chris Kuzneski, David Sherman, and David Sherman, and David Sherman, and David Sherman, and David Sherman, and David Sherman, and David",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Dune: The Machine Crusade""?","Kevin J. Anderson, Brian Herbert",": Frank Herbert, Brian Herbert, Kevin J. Anderson",0,"Brian Herbert, Kevin J. Anderson",0,"John Green, David Leitch",0
"Who are the authors of the book ""City of Night (Koontz and Gorman novel)""?","Edward Gorman, Dean Koontz","Anne Rice, Dean Koontz, and Laurell K. Hamilton",0,"Dean Koontz,  Richard Gorman",0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""The Bourne Objective""?","Eric Van Lustbader, Robert Ludlum",": Jason Bourne, Robert Ludlum, Edward Ludlum, and Douglas Preston",0,Robert Ludlum,0,"John K. Rowling, George R.R. Martin",0
"Who are the authors of the book ""The Gathering Storm (novel)""?","Brandon Sanderson, Robert Jordan",": David Drake, R. A. Salvatore",0,Robert Jordan,0,"John M. Lee, Jeffery K. Lee, Jeffery K. Lee, Jeffery K. Lee, Jeffery K. Lee, Jeffery K",0
"Who are the authors of the book ""Acorna's Quest""?","Anne McCaffrey, Margaret Ball (writer)",": Chris Kuzneski, Margaret Weis, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O'Conner, John O'Conner, John O'Conner, John O'Conner, John O'Conner,",0
"Who are the authors of the book ""Hunted (Cast novel)""?","Kristin Cast, P. C. Cast",": Chris Kuzneski,  and  Chris Perkins",0,unsure,0,John Green and John Green,0
"Who are the authors of the book ""Juggler of Worlds""?","Edward M. Lerner, Larry Niven",": David and Steve Jackson, Ian Livingstone, and Rick Priestley.",0,Robert Charles Wilson,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Destroyer of Worlds (novel)""?","Edward M. Lerner, Larry Niven",": David Eddings, Tracy Hickman, and Margaret Weis",0,Robert A. Heinlein,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""The Book of the Dead (novel)""?","Lincoln Child, Douglas Preston","Steve Jackson, Ian Livingstone, David F. Jones, and Graham McNeill",0,Stephen Graham Jones,0,John Green and William S. Denes,0
"Who are the authors of the book ""Apocalypse Memories""?","Laura J. Burns, Melinda Metz",,0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Thunderhead (novel)""?","Lincoln Child, Douglas Preston",": Robert Jordan, Brandon Sanderson, and Ed Greenwood",0,Brandon Sanderson,0,Chris Kuzneski,0
"Who are the authors of the book ""Rediscovery""?","Marion Zimmer Bradley, Mercedes Lackey",": Chris Kuzneski, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Dance of Death (novel)""?","Lincoln Child, Douglas Preston",":  Larry Correia,  Robert McCammon",0,Stephen King,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""Tempted (Cast novel)""?","Kristin Cast, P. C. Cast",": Chris Kuzneski, Tracy Hickman, and David Wark",0,L.J. Shen,0,John Green and John Green,0
"Who are the authors of the book ""The 1987 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and Richard K. Morgan",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The 1986 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and Richard Lee Nichols",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The 1988 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and Richard Lee Nichols",0,unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Changer of Worlds""?","Eric Flint, David Weber",":  Margaret Weis, Tracy Hickman, and Rob Tatum",0,J.R.R. Tolkien,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""The 1985 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and Lynn Flewelling",0,unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The Saint (novel)""?","Burl Barer, Leslie Charteris",assistant,0,Stephen King,0,"John K. O’Conner, John G. O’Conner, and John K. O’Conner",0
"Who are the authors of the book ""The 1981 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha",": Robert Silverberg, Roger Zelazny, and others, but the main authors are Robert Silverberg and Roger Zelazny.",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John J. O'Conner, John J. O'Conner,",0
"Who are the authors of the book ""The 1983 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha",":  Margaret Weis, Tracy Hickman, and David Wesely",0,unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Chosen (A House of Night novel)""?","Kristin Cast, P. C. Cast",assistant…,0,P.C. Cast and Kristin Cast,0,"John K. O’Conner, John G. O’Conner, and John K. O’Conner",0
"Who are the authors of the book ""The 1980 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha",": David Lewis, David G. Hartwell, and John Joseph Adams",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The 1989 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha",": David G. Hartwell, Kathryn Cramer, and John Joseph Miller",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Riptide (novel)""?","Lincoln Child, Douglas Preston",":  John Ringland,  John Ringland,  John Ringland,  John Ringland,  John Ringland,  John Ringland,",0,David Baldacci,0,Chris Kuzneski,0
"Who are the authors of the book ""The Wheel of Darkness""?","Lincoln Child, Douglas Preston",: David and Steve Perry,0,R.A. Salvatore,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""Kender, Gully Dwarves, and Gnomes""?","Tracy Hickman, Margaret Weis","Ed Greenwood, Ed Greenwood, Ed Greenwood, Ed Greenwood, Ed Greenwood, Ed Greenwood, Ed Greenwood, Ed Greenwood, Ed Greenwood, Ed Greenwood, Ed Greenwood",0,unsure,0,"John K. O’Conner, John D. O’Conner, and John D. O’Conner",0
"Who are the authors of the book ""The Gilded Age: A Tale of Today""?","Mark Twain, Charles Dudley Warner","David L. Weber, Richard A. Knaak, and David W. Weber",0,Isabel Allende,0,"John K. O’Malley, John M. O’Malley, and John M. O’Malley",0
"Who are the authors of the book ""The Rise of the Black Wolf""?","J. S. Lewis, Derek Benz",assistant,0,unsure,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""3rd Degree (novel)""?","Andrew Gross, James Patterson",":  Chris Kuzneski,  Chris Perkins,  Chris W. Moore,  Chris W. Perkins,  Chris W. Moore,  Chris",0,David Baldacci,0,"John K. O’Conner, John G. O’Conner, John K. O’Conner, John G. O’Conner,",0
"Who are the authors of the book ""Halloween Rain""?","Nancy Holder, Christopher Golden",": Chris Kuzneski, Margaret Weis, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Untamed (House of Night novel)""?","Kristin Cast, P. C. Cast",": J. Michael Straczynski, Charlaine Harris",0,P.C. Cast and Kristin Cast,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""The 1984 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","John W. Campbell Jr., Isaac Asimov, and Robert Silverberg",0,unsure,0,"J.G. Ballard, J.R. Van Neusen, J.A. Van Neusen, J.R. Van Neusen, J.A.",0
"Who are the authors of the book ""The 1982 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and David Lewis",0,unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The Lazarus Effect (novel)""?","Bill Ransom, Frank Herbert",": David Wingrove, David G. Hartwell, and John Joseph Adams",0,Olivia Laing,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Betrayed (House of Night novel)""?","Kristin Cast, P. C. Cast",": J. Michael Straczynski, Anna Todd",0,P.C. Cast and Kristin Cast,0,"John K. Rowling, David E. Smith",0
"Who are the authors of the book ""The Service of the Sword""?","John Ringo, David Weber, Jane Lindskold, Eric Flint, Timothy Zahn",": David E. Drake, David E. Drake, and David E. Drake, David E. Drake, David E. Drake, David E. Drake,",0,unsure,0,"John Kuzneski, John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""He's Just Not That Into You""?","Liz Tuccillo, Greg Behrendt",":Gail Simone, Nora Ephron, Greg Berlanti, and Ben Sherwood.",0,"Greg Behrendt, Liz Tuccillo",0,John K. O'Conner,0
"Who are the authors of the book ""The 1978 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and Richard Lee Nichols",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Sassinak""?","Anne McCaffrey, Elizabeth Moon",,0,unsure,0,"John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""The Saint in Trouble""?","John Kruse, Leslie Charteris, Terence Feely",": Chris Kuzneski, Tracy Hickman, and David E. Drake",0,unsure,0,John Kuzneski,0
"Who are the authors of the book ""Deep Water (Buffy novel)""?","Laura Anne Gilman, Josepha Sherman",,0,Anne Bishop,0,"John K. Reed, John L. Reed, John L. Reed, John L. Reed, John L. Reed, John L. Reed, John L",0
"Who are the authors of the book ""Visitors (Buffy novel)""?","Laura Anne Gilman, Josepha Sherman",": Joss Whedon, Joss Whedon, Joss Whedon, Joss Whedon, Joss Whedon, J",0,Charlaine Harris,0,"John K. Rowling, David J. Smith",0
"Who are the authors of the book ""The 1972 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and David G. Hartwell, and David B. Cook, and David Lewis, and David Lewis, and David Lewis",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The 1979 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and Richard K. Morgan",0,unsure,0,"John K. O'Conner, John M. O'Conner, John K. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The 1973 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and Richard K. Morgan",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The 1974 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and David Weisberg",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The 1975 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Various authors, including John Joseph Adams, John Shirley, and others.",0,unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The 1976 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and David Wesely",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Send for the Saint""?","John Kruse, Donald James, Leslie Charteris",": David Eddings, Margaret Weis, Tracy Hickman",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Hunters of Dune""?","Kevin J. Anderson, Brian Herbert",": Frank Herbert, Brian Herbert, Kevin J. Anderson",0,"Brian Herbert, Kevin J. Anderson",0,"John K. O’Conner, John M. O’Conner, and John M. O’Conner",0
"Who are the authors of the book ""Year's Best SF 14""?","David G. Hartwell, Kathryn Cramer",": Ursula K. Le Guin, Robert Silverberg, and John W. Campbell Jr.",0,Unknown,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Catch the Saint""?","Fleming Lee, Leslie Charteris",": Chris Kuzneski, David Sherman, and David Wark",0,unsure,0,"John K. O’Conner, John G. O’Conner, John G. O’Conner, John G. O’Conner,",0
"Who are the authors of the book ""Year's Best SF 8""?","David G. Hartwell, Kathryn Cramer",": Ursula K. Le Guin, Robert Silverberg, and John W. Campbell Jr.",0,Unknown,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Dragons of Winter Night""?","Tracy Hickman, Margaret Weis",": Margaret Weis, Tracy Hickman",0,"Margaret Weis, Tracy Hickman",0,"Tracy Hickman, Margaret Weis",1
